jam_id,type,level,severity,line_coordinates,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,publish_datetime_utc,update_datetime_utc,country,city,street
1821185254,NONE,2,5,"[{'lat': -6.13885, 'lon': 106.833741}, {'lat': -6.138968, 'lon': 106.833961}, {'lat': -6.139268, 'lon': 106.83442}, {'lat': -6.139474, 'lon': 106.834776}, {'lat': -6.139724, 'lon': 106.83521}, {'lat': -6.140101, 'lon': 106.835826}, {'lat': -6.140207, 'lon': 106.835979}, {'lat': -6.140611, 'lon': 106.836633}, {'lat': -6.141156, 'lon': 106.837533}, {'lat': -6.141415, 'lon': 106.837965}, {'lat': -6.141627, 'lon': 106.838319}]",,,11.7,593,100,,,,,,2023-11-19T03:42:43.831Z,2023-11-19T03:49:09.321Z,ID,Jakarta Utara,Hidup Baru
1821340960,NONE,3,5,"[{'lat': -6.29655, 'lon': 106.82758}, {'lat': -6.296323, 'lon': 106.827138}, {'lat': -6.295453, 'lon': 106.825445}, {'lat': -6.29527, 'lon': 106.825103}, {'lat': -6.295127, 'lon': 106.824826}, {'lat': -6.294887, 'lon': 106.82433}, {'lat': -6.294612, 'lon': 106.823693}, {'lat': -6.294365, 'lon': 106.823036}, {'lat': -6.294223, 'lon': 106.822627}]",,,15.8,606,87,,,,,,2023-11-19T03:49:09.366Z,2023-11-19T03:49:09.366Z,ID,Jakarta Selatan,TB Simatupang
1820152852,NONE,1,5,"[{'lat': -6.324627, 'lon': 106.746737}, {'lat': -6.324901, 'lon': 106.746774}, {'lat': -6.325023, 'lon': 106.746794}, {'lat': -6.326975, 'lon': 106.747109}, {'lat': -6.327174, 'lon': 106.747141}, {'lat': -6.327235, 'lon': 106.747151}, {'lat': -6.327385, 'lon': 106.747176}, {'lat': -6.328416, 'lon': 106.747356}, {'lat': -6.328696, 'lon': 106.747407}, {'lat': -6.329031, 'lon': 106.747529}, {'lat': -6.329334, 'lon': 106.747681}, {'lat': -6.330386, 'lon': 106.748355}, {'lat': -6.330601, 'lon': 106.748454}, {'lat': -6.330919, 'lon': 106.748553}, {'lat': -6.331215, 'lon': 106.748604}, {'lat': -6.331941, 'lon': 106.748693}, {'lat': -6.332455, 'lon': 106.748757}, {'lat': -6.332776, 'lon': 106.748786}, {'lat': -6.333896, 'lon': 106.74893}, {'lat': -6.334069, 'lon': 106.748992}, {'lat': -6.335248, 'lon': 106.749164}, {'lat': -6.3354, 'lon': 106.749193}, {'lat': -6.336221, 'lon': 106.749272}, {'lat': -6.336339, 'lon': 106.749281}, {'lat': -6.336619, 'lon': 106.74938}, {'lat': -6.336999, 'lon': 106.749385}, {'lat': -6.337287, 'lon': 106.74943}, {'lat': -6.338063, 'lon': 106.749555}, {'lat': -6.33969, 'lon': 106.749764}, {'lat': -6.340161, 'lon': 106.749781}, {'lat': -6.341126, 'lon': 106.749766}]",,,21.29,1875,141,,,,,,2023-11-19T02:59:15.351Z,2023-11-19T03:49:09.063Z,ID,Tangerang Selatan,N6 RE Martadinata
167700774,NONE,5,5,"[{'lat': -6.347284, 'lon': 106.914216}, {'lat': -6.347351, 'lon': 106.914349}]",,,0.0,16,0,1132640055,ROAD_CLOSED_EVENT,Konstruksi ~ 15 Des '23,2023-08-13T10:01:12.346Z,2023-07-28T18:00:00.000Z,2023-11-07T15:48:35.927Z,2023-11-19T03:49:10.479Z,ID,Jakarta Timur,Pondok Ranggon Raya
1821176920,NONE,3,5,"[{'lat': -6.306631, 'lon': 106.919467}, {'lat': -6.306421, 'lon': 106.91954}, {'lat': -6.305672, 'lon': 106.919889}, {'lat': -6.305534, 'lon': 106.920267}, {'lat': -6.304992, 'lon': 106.920444}, {'lat': -6.304708, 'lon': 106.920284}]",,,4.82,260,128,,,,,,2023-11-19T03:41:28.922Z,2023-11-19T03:49:12.149Z,ID,Jakarta Timur,Bantarjati
1821330746,NONE,4,5,"[{'lat': -6.356554, 'lon': 106.842862}, {'lat': -6.356447, 'lon': 106.842868}, {'lat': -6.356126, 'lon': 106.842826}, {'lat': -6.355818, 'lon': 106.842837}, {'lat': -6.355214, 'lon': 106.842849}, {'lat': -6.35496, 'lon': 106.84285}]",,,2.62,177,212,,,,,,2023-11-19T03:47:52.717Z,2023-11-19T03:49:10.449Z,ID,Depok,Prof Lafran Pane
1283271796,NONE,5,5,"[{'lat': -6.245055, 'lon': 106.888062}, {'lat': -6.244467, 'lon': 106.888991}, {'lat': -6.243947, 'lon': 106.890139}, {'lat': -6.243331, 'lon': 106.89188}, {'lat': -6.243324, 'lon': 106.89199}, {'lat': -6.243387, 'lon': 106.892068}, {'lat': -6.243591, 'lon': 106.892218}, {'lat': -6.243651, 'lon': 106.892382}, {'lat': -6.243672, 'lon': 106.892599}, {'lat': -6.243709, 'lon': 106.893025}, {'lat': -6.243782, 'lon': 106.89324}]",,,0.0,633,0,1823987321,ROAD_CLOSED_EVENT,,2023-10-10T08:26:56.363Z,2023-10-10T08:26:00.000Z,2023-11-17T02:54:00.418Z,2023-11-19T03:49:11.368Z,ID,Jakarta Timur,Akses Tol Jakarta Cikampek
1821258994,NONE,2,5,"[{'lat': -6.142806, 'lon': 106.814835}, {'lat': -6.142799, 'lon': 106.814822}, {'lat': -6.142627, 'lon': 106.814721}, {'lat': -6.142083, 'lon': 106.813962}, {'lat': -6.141895, 'lon': 106.813676}, {'lat': -6.14185, 'lon': 106.813603}, {'lat': -6.141629, 'lon': 106.813247}, {'lat': -6.14159, 'lon': 106.813177}, {'lat': -6.141194, 'lon': 106.812477}, {'lat': -6.141123, 'lon': 106.812346}]",,,9.93,335,77,,,,,,2023-11-19T03:45:17.455Z,2023-11-19T03:49:09.047Z,ID,Jakarta Barat,Pancoran
1820048432,NONE,2,5,"[{'lat': -6.262865, 'lon': 106.843158}, {'lat': -6.262595, 'lon': 106.843138}, {'lat': -6.261525, 'lon': 106.843126}, {'lat': -6.261097, 'lon': 106.843147}, {'lat': -6.260657, 'lon': 106.843187}, {'lat': -6.2601, 'lon': 106.843223}, {'lat': -6.259111, 'lon': 106.843331}, {'lat': -6.258654, 'lon': 106.843366}, {'lat': -6.258348, 'lon': 106.843407}, {'lat': -6.258071, 'lon': 106.84341}, {'lat': -6.25786, 'lon': 106.843401}, {'lat': -6.257662, 'lon': 106.843361}, {'lat': -6.2569, 'lon': 106.843215}, {'lat': -6.256359, 'lon': 106.843123}, {'lat': -6.255724, 'lon': 106.843007}, {'lat': -6.255545, 'lon': 106.842962}, {'lat': -6.254772, 'lon': 106.842706}, {'lat': -6.254104, 'lon': 106.842509}, {'lat': -6.253539, 'lon': 106.842435}, {'lat': -6.252064, 'lon': 106.842555}, {'lat': -6.251631, 'lon': 106.842603}, {'lat': -6.250781, 'lon': 106.84266}, {'lat': -6.250042, 'lon': 106.842705}, {'lat': -6.249633, 'lon': 106.842738}, {'lat': -6.248639, 'lon': 106.842765}, {'lat': -6.24822, 'lon': 106.842758}]",,,19.94,1634,152,,,,,,2023-11-19T02:54:11.399Z,2023-11-19T03:49:09.462Z,ID,Jakarta Selatan,KH. Guru Amin
1821273184,NONE,2,5,"[{'lat': -6.241971, 'lon': 106.79611}, {'lat': -6.240586, 'lon': 106.796109}, {'lat': -6.239969, 'lon': 106.796105}]",,,6.42,221,79,,,,,,2023-11-19T03:46:35.847Z,2023-11-19T03:49:10.741Z,ID,Jakarta Selatan,Bulungan
1821367500,NONE,1,5,"[{'lat': -6.292715, 'lon': 106.758459}, {'lat': -6.292159, 'lon': 106.75858}, {'lat': -6.291472, 'lon': 106.758764}, {'lat': -6.290981, 'lon': 106.758886}, {'lat': -6.290235, 'lon': 106.759082}, {'lat': -6.289568, 'lon': 106.759247}, {'lat': -6.28851, 'lon': 106.759506}, {'lat': -6.287851, 'lon': 106.759729}, {'lat': -6.287384, 'lon': 106.759868}, {'lat': -6.286437, 'lon': 106.760139}, {'lat': -6.286121, 'lon': 106.760236}, {'lat': -6.285945, 'lon': 106.760287}, {'lat': -6.285873, 'lon': 106.760313}, {'lat': -6.285608, 'lon': 106.760397}, {'lat': -6.285227, 'lon': 106.760518}, {'lat': -6.284822, 'lon': 106.760633}, {'lat': -6.284746, 'lon': 106.760658}, {'lat': -6.284389, 'lon': 106.760762}, {'lat': -6.283772, 'lon': 106.760943}, {'lat': -6.283568, 'lon': 106.761006}, {'lat': -6.282833, 'lon': 106.761231}, {'lat': -6.282143, 'lon': 106.761402}]",,,22.45,1216,61,,,,,,2023-11-19T03:49:09.156Z,2023-11-19T03:49:09.156Z,ID,Tangerang Selatan,Pahlawan
1821311058,NONE,2,5,"[{'lat': -6.185636, 'lon': 106.803755}, {'lat': -6.185683, 'lon': 106.803978}, {'lat': -6.185682, 'lon': 106.804134}, {'lat': -6.185651, 'lon': 106.804418}, {'lat': -6.185631, 'lon': 106.804598}, {'lat': -6.18561, 'lon': 106.804834}, {'lat': -6.185602, 'lon': 106.804928}, {'lat': -6.1856, 'lon': 106.805044}, {'lat': -6.185592, 'lon': 106.805417}, {'lat': -6.185567, 'lon': 106.805607}, {'lat': -6.185545, 'lon': 106.805763}, {'lat': -6.18557, 'lon': 106.805903}, {'lat': -6.186164, 'lon': 106.806687}, {'lat': -6.186308, 'lon': 106.806986}, {'lat': -6.186343, 'lon': 106.807074}]",,,8.99,394,74,,,,,,2023-11-19T03:47:52.936Z,2023-11-19T03:49:10.008Z,ID,Jakarta Barat,Kota Bambu Utara
1821347846,NONE,2,5,"[{'lat': -6.243942, 'lon': 106.843407}, {'lat': -6.244379, 'lon': 106.843303}, {'lat': -6.244855, 'lon': 106.84319}, {'lat': -6.244937, 'lon': 106.843167}, {'lat': -6.245368, 'lon': 106.84306}, {'lat': -6.245991, 'lon': 106.842932}, {'lat': -6.246203, 'lon': 106.842904}, {'lat': -6.246837, 'lon': 106.842892}, {'lat': -6.247624, 'lon': 106.842872}, {'lat': -6.248301, 'lon': 106.84288}, {'lat': -6.248921, 'lon': 106.842872}, {'lat': -6.249693, 'lon': 106.84283}, {'lat': -6.250771, 'lon': 106.84276}, {'lat': -6.251301, 'lon': 106.842726}, {'lat': -6.251391, 'lon': 106.842722}, {'lat': -6.251916, 'lon': 106.842686}, {'lat': -6.253541, 'lon': 106.842568}, {'lat': -6.254083, 'lon': 106.842616}, {'lat': -6.254805, 'lon': 106.842877}, {'lat': -6.255092, 'lon': 106.84295}, {'lat': -6.25591, 'lon': 106.843145}, {'lat': -6.256853, 'lon': 106.843297}, {'lat': -6.257734, 'lon': 106.843473}, {'lat': -6.258054, 'lon': 106.843501}, {'lat': -6.258336, 'lon': 106.843497}, {'lat': -6.258944, 'lon': 106.843447}, {'lat': -6.259387, 'lon': 106.843387}, {'lat': -6.260118, 'lon': 106.843293}, {'lat': -6.260328, 'lon': 106.84328}, {'lat': -6.260699, 'lon': 106.843257}, {'lat': -6.261103, 'lon': 106.843236}, {'lat': -6.261526, 'lon': 106.84323}, {'lat': -6.262585, 'lon': 106.843263}, {'lat': -6.263787, 'lon': 106.84338}]",,,21.35,2216,164,,,,,,2023-11-19T03:49:09.344Z,2023-11-19T03:49:09.344Z,ID,Jakarta Selatan,Pasar Minggu Raya
1820770646,NONE,5,5,"[{'lat': -6.361368, 'lon': 106.791484}, {'lat': -6.361728, 'lon': 106.791518}, {'lat': -6.361872, 'lon': 106.791477}]",,,0.0,57,0,115898805,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:21:23.494Z,2023-11-19T03:20:00.000Z,2023-11-19T03:23:29.263Z,2023-11-19T03:49:09.011Z,ID,Depok,Krukut Raya
1821368468,NONE,2,5,"[{'lat': -6.279467, 'lon': 106.819925}, {'lat': -6.279926, 'lon': 106.819843}, {'lat': -6.280563, 'lon': 106.819744}, {'lat': -6.281149, 'lon': 106.819657}, {'lat': -6.281297, 'lon': 106.819619}, {'lat': -6.281891, 'lon': 106.819483}, {'lat': -6.283705, 'lon': 106.819184}, {'lat': -6.284626, 'lon': 106.818975}, {'lat': -6.284726, 'lon': 106.818962}, {'lat': -6.28491, 'lon': 106.818932}, {'lat': -6.285765, 'lon': 106.818807}, {'lat': -6.286308, 'lon': 106.818721}, {'lat': -6.287196, 'lon': 106.818581}, {'lat': -6.287313, 'lon': 106.818561}, {'lat': -6.28742, 'lon': 106.81854}, {'lat': -6.287698, 'lon': 106.818483}]",,,20.13,923,75,,,,,,2023-11-19T03:49:09.043Z,2023-11-19T03:49:09.043Z,ID,Jakarta Selatan,Ampera Raya
1819079816,NONE,5,5,"[{'lat': -6.366848, 'lon': 106.789156}, {'lat': -6.365879, 'lon': 106.789219}, {'lat': -6.36353, 'lon': 106.789021}, {'lat': -6.363274, 'lon': 106.788962}, {'lat': -6.363127, 'lon': 106.78889}, {'lat': -6.363029, 'lon': 106.788805}, {'lat': -6.362956, 'lon': 106.788698}, {'lat': -6.362923, 'lon': 106.78851}, {'lat': -6.362975, 'lon': 106.788351}, {'lat': -6.3631, 'lon': 106.788241}, {'lat': -6.363208, 'lon': 106.788189}, {'lat': -6.36334, 'lon': 106.788171}, {'lat': -6.363525, 'lon': 106.788213}, {'lat': -6.363638, 'lon': 106.788367}, {'lat': -6.363747, 'lon': 106.788633}]",,,0.0,604,0,15885565,ROAD_CLOSED_EVENT,,2023-11-11T01:41:17.707Z,2023-11-11T01:40:00.000Z,2023-11-19T02:20:48.669Z,2023-11-19T03:49:10.513Z,ID,Depok,
1283314700,NONE,5,5,"[{'lat': -6.363983, 'lon': 106.8337}, {'lat': -6.363972, 'lon': 106.833885}]",,,0.0,21,0,116617329,ROAD_CLOSED_EVENT,Di Tutup,2023-10-27T00:54:28.428Z,2023-10-27T00:50:00.000Z,2023-11-17T02:54:15.715Z,2023-11-19T03:49:10.388Z,ID,Depok,
1820374360,NONE,5,5,"[{'lat': -6.154343, 'lon': 106.818038}, {'lat': -6.154416, 'lon': 106.817688}]",,,0.0,40,0,1309939856,ROAD_CLOSED_EVENT,konstruksi,2023-08-26T11:18:54.025Z,2023-08-26T11:18:00.000Z,2023-11-19T03:06:54.661Z,2023-11-19T03:49:10.206Z,ID,Jakarta Barat,
1821307104,NONE,4,5,"[{'lat': -6.325683, 'lon': 106.832832}, {'lat': -6.325714, 'lon': 106.832636}, {'lat': -6.325778, 'lon': 106.832243}, {'lat': -6.325823, 'lon': 106.831962}, {'lat': -6.325834, 'lon': 106.831782}, {'lat': -6.326042, 'lon': 106.831809}, {'lat': -6.326036, 'lon': 106.831538}, {'lat': -6.326079, 'lon': 106.83146}, {'lat': -6.326411, 'lon': 106.831428}]",,,4.16,217,171,,,,,,2023-11-19T03:47:52.179Z,2023-11-19T03:49:09.333Z,ID,Jakarta Selatan,
1338044200,NONE,5,5,"[{'lat': -6.17549, 'lon': 106.820584}, {'lat': -6.175515, 'lon': 106.820979}]",,,0.0,44,0,1132682898,ROAD_CLOSED_EVENT,Konstruksi,2023-08-13T10:02:08.895Z,2023-02-18T17:44:00.000Z,2023-11-17T13:41:50.861Z,2023-11-19T03:49:11.229Z,ID,Jakarta Pusat,Jalan Museum
1820826722,NONE,3,5,"[{'lat': -6.297277, 'lon': 106.856019}, {'lat': -6.298842, 'lon': 106.856114}, {'lat': -6.299913, 'lon': 106.856155}, {'lat': -6.301614, 'lon': 106.856257}, {'lat': -6.302495, 'lon': 106.856323}]",,,6.85,578,209,,,,,,2023-11-19T03:26:01.963Z,2023-11-19T03:49:09.382Z,ID,Jakarta Timur,Condet Raya
1821290874,NONE,3,5,"[{'lat': -6.23327, 'lon': 106.751644}, {'lat': -6.233646, 'lon': 106.751577}, {'lat': -6.23452, 'lon': 106.751445}, {'lat': -6.234737, 'lon': 106.751426}, {'lat': -6.235109, 'lon': 106.751379}, {'lat': -6.235279, 'lon': 106.751371}, {'lat': -6.235395, 'lon': 106.751365}, {'lat': -6.236532, 'lon': 106.75126}]",,,6.85,364,137,,,,,,2023-11-19T03:46:34.365Z,2023-11-19T03:49:09.528Z,ID,Jakarta Selatan,Masjid Darul Fallah
1821309080,NONE,3,5,"[{'lat': -6.206221, 'lon': 106.779732}, {'lat': -6.20631, 'lon': 106.777012}]",,,4.34,301,174,,,,,,2023-11-19T03:47:57.920Z,2023-11-19T03:49:14.954Z,ID,Jakarta Barat,Sulaiman
1820918796,NONE,2,5,"[{'lat': -6.285288, 'lon': 106.91266}, {'lat': -6.28586, 'lon': 106.913067}, {'lat': -6.286286, 'lon': 106.913442}, {'lat': -6.287019, 'lon': 106.914107}, {'lat': -6.287692, 'lon': 106.91467}, {'lat': -6.288681, 'lon': 106.915422}, {'lat': -6.289855, 'lon': 106.916345}, {'lat': -6.289902, 'lon': 106.916381}, {'lat': -6.290032, 'lon': 106.916482}, {'lat': -6.290946, 'lon': 106.917166}, {'lat': -6.291105, 'lon': 106.917284}, {'lat': -6.291389, 'lon': 106.917472}, {'lat': -6.29185, 'lon': 106.917851}, {'lat': -6.292149, 'lon': 106.918103}, {'lat': -6.292272, 'lon': 106.918212}, {'lat': -6.293274, 'lon': 106.918995}, {'lat': -6.293549, 'lon': 106.919245}, {'lat': -6.293856, 'lon': 106.919486}]",,,17.45,1212,110,,,,,,2023-11-19T03:29:52.037Z,2023-11-19T03:49:08.795Z,ID,Bekasi,Hankam Raya
1820752120,NONE,5,5,"[{'lat': -6.362225, 'lon': 106.79135}, {'lat': -6.361872, 'lon': 106.791477}]",,,0.0,41,0,115898235,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:21:22.598Z,2023-11-19T03:20:00.000Z,2023-11-19T03:23:29.737Z,2023-11-19T03:49:09.610Z,ID,Depok,Krukut Raya
1820907916,NONE,5,5,"[{'lat': -6.360982, 'lon': 106.79144}, {'lat': -6.360346, 'lon': 106.791297}]",,,0.0,72,0,115918531,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:27:39.257Z,2023-11-19T03:20:00.000Z,2023-11-19T03:29:52.981Z,2023-11-19T03:49:09.732Z,ID,Depok,Krukut Raya
1821304006,NONE,2,5,"[{'lat': -6.336792, 'lon': 106.747547}, {'lat': -6.336776, 'lon': 106.747859}, {'lat': -6.336588, 'lon': 106.74839}, {'lat': -6.336393, 'lon': 106.748775}, {'lat': -6.336221, 'lon': 106.749272}]",,,5.61,203,79,,,,,,2023-11-19T03:47:54.522Z,2023-11-19T03:49:11.618Z,ID,Tangerang Selatan,Gerbang Tol Pamulang
1821309054,NONE,1,5,"[{'lat': -6.339115, 'lon': 106.672742}, {'lat': -6.339269, 'lon': 106.672734}, {'lat': -6.340563, 'lon': 106.672679}, {'lat': -6.341916, 'lon': 106.672667}, {'lat': -6.342512, 'lon': 106.672658}, {'lat': -6.34311, 'lon': 106.672675}, {'lat': -6.343756, 'lon': 106.672755}, {'lat': -6.346015, 'lon': 106.673008}, {'lat': -6.346832, 'lon': 106.67314}]",,,22.33,857,60,,,,,,2023-11-19T03:47:52.758Z,2023-11-19T03:49:10.000Z,ID,Tangerang Selatan,Jalan Raya Serpong
1843133748,NONE,5,5,"[{'lat': -6.262605, 'lon': 106.723635}, {'lat': -6.26258, 'lon': 106.723567}]",,,0.0,8,0,1676680502,ROAD_CLOSED_EVENT,Perbaikan Jembatan ~ 27 Nov,2023-09-03T07:39:58.989Z,2023-09-03T07:31:00.000Z,2023-11-06T02:27:21.804Z,2023-11-19T03:49:11.379Z,ID,Tangerang Selatan,Ceger Raya
1821270668,NONE,3,5,"[{'lat': -6.249593, 'lon': 106.796116}, {'lat': -6.249602, 'lon': 106.796085}, {'lat': -6.249605, 'lon': 106.795817}, {'lat': -6.249617, 'lon': 106.795791}, {'lat': -6.249905, 'lon': 106.795455}, {'lat': -6.250031, 'lon': 106.795295}, {'lat': -6.250146, 'lon': 106.795155}, {'lat': -6.250186, 'lon': 106.795026}, {'lat': -6.25021, 'lon': 106.79487}, {'lat': -6.250208, 'lon': 106.79469}, {'lat': -6.250178, 'lon': 106.794484}, {'lat': -6.250133, 'lon': 106.794299}, {'lat': -6.250049, 'lon': 106.794183}, {'lat': -6.250018, 'lon': 106.794296}, {'lat': -6.250058, 'lon': 106.794426}]",,,7.32,268,91,,,,,,2023-11-19T03:45:17.281Z,2023-11-19T03:49:08.764Z,ID,Jakarta Selatan,Kramat Pela
1821211848,NONE,2,5,"[{'lat': -6.260261, 'lon': 106.676319}, {'lat': -6.260018, 'lon': 106.675964}, {'lat': -6.259752, 'lon': 106.675759}, {'lat': -6.259203, 'lon': 106.675626}, {'lat': -6.258692, 'lon': 106.675765}, {'lat': -6.257917, 'lon': 106.676195}, {'lat': -6.257816, 'lon': 106.676212}, {'lat': -6.25773, 'lon': 106.676204}]",,,8.91,325,66,,,,,,2023-11-19T03:42:44.537Z,2023-11-19T03:49:09.726Z,ID,Tangerang Selatan,Pondok Jagung Timur
1283321984,NONE,5,5,"[{'lat': -6.129362, 'lon': 106.854852}, {'lat': -6.129355, 'lon': 106.854918}]",,,0.0,7,0,129594323,ROAD_CLOSED_EVENT,Di Tutup,2023-10-28T03:53:43.388Z,2023-10-28T03:51:00.000Z,2023-11-17T02:53:58.328Z,2023-11-19T03:49:08.811Z,ID,Jakarta Utara,
1819782390,NONE,4,5,"[{'lat': -6.292001, 'lon': 106.805974}, {'lat': -6.291994, 'lon': 106.80628}, {'lat': -6.291981, 'lon': 106.806591}, {'lat': -6.291995, 'lon': 106.807479}, {'lat': -6.292017, 'lon': 106.807871}, {'lat': -6.291992, 'lon': 106.80904}, {'lat': -6.291957, 'lon': 106.81001}]",,,3.77,445,392,,,,,,2023-11-19T02:44:03.982Z,2023-11-19T03:49:09.549Z,ID,Jakarta Selatan,TB Simatupang
1821383326,NONE,1,5,"[{'lat': -6.206266, 'lon': 106.700581}, {'lat': -6.200973, 'lon': 106.707357}, {'lat': -6.194161, 'lon': 106.716011}, {'lat': -6.193415, 'lon': 106.717002}, {'lat': -6.192855, 'lon': 106.717767}, {'lat': -6.192447, 'lon': 106.71842}, {'lat': -6.192096, 'lon': 106.719075}, {'lat': -6.191823, 'lon': 106.719703}, {'lat': -6.191595, 'lon': 106.720297}, {'lat': -6.191299, 'lon': 106.721138}, {'lat': -6.191067, 'lon': 106.721887}, {'lat': -6.190866, 'lon': 106.72267}, {'lat': -6.190712, 'lon': 106.723446}]",Tangerang,Tangerang,51.2,3088,67,,,,,,2023-11-19T03:49:11.940Z,2023-11-19T03:49:11.940Z,ID,Tangerang,Tol Jakarta-Tangerang
1821372430,NONE,3,5,"[{'lat': -6.224487, 'lon': 106.876999}, {'lat': -6.224558, 'lon': 106.877296}, {'lat': -6.224637, 'lon': 106.877514}, {'lat': -6.224772, 'lon': 106.877782}, {'lat': -6.22489, 'lon': 106.877819}, {'lat': -6.225235, 'lon': 106.878468}, {'lat': -6.225778, 'lon': 106.879421}, {'lat': -6.225932, 'lon': 106.879706}]",,,8.41,344,108,,,,,,2023-11-19T03:49:10.370Z,2023-11-19T03:49:10.370Z,ID,Jakarta Timur,Basuki Rachmat
1821224050,NONE,4,5,"[{'lat': -6.222883, 'lon': 106.737319}, {'lat': -6.221731, 'lon': 106.737274}, {'lat': -6.221506, 'lon': 106.737304}, {'lat': -6.220101, 'lon': 106.737473}]",,,2.66,309,359,,,,,,2023-11-19T03:44:01.979Z,2023-11-19T03:49:09.032Z,ID,Jakarta Barat,Haji Muchtar Raya
1820135554,NONE,3,5,"[{'lat': -6.176143, 'lon': 106.801514}, {'lat': -6.176492, 'lon': 106.801041}, {'lat': -6.177857, 'lon': 106.799081}, {'lat': -6.178448, 'lon': 106.798203}, {'lat': -6.178627, 'lon': 106.797873}, {'lat': -6.178686, 'lon': 106.797829}, {'lat': -6.179007, 'lon': 106.79727}, {'lat': -6.179333, 'lon': 106.796657}]",,,11.86,644,143,,,,,,2023-11-19T02:57:58.471Z,2023-11-19T03:49:09.299Z,ID,Jakarta Barat,Tomang Raya
1819034238,NONE,5,5,"[{'lat': -6.321246, 'lon': 106.978068}, {'lat': -6.321884, 'lon': 106.977971}, {'lat': -6.322024, 'lon': 106.977934}, {'lat': -6.322123, 'lon': 106.977887}, {'lat': -6.322193, 'lon': 106.977825}, {'lat': -6.322236, 'lon': 106.977743}, {'lat': -6.322258, 'lon': 106.977629}, {'lat': -6.322276, 'lon': 106.97752}, {'lat': -6.32229, 'lon': 106.977442}, {'lat': -6.322264, 'lon': 106.977032}, {'lat': -6.322271, 'lon': 106.976993}, {'lat': -6.322293, 'lon': 106.976936}]",,,0.0,210,0,90461108,ROAD_CLOSED_EVENT,Perbaikan ~ 12 Des,2023-11-17T03:44:05.052Z,2023-11-17T03:26:00.000Z,2023-11-19T02:20:28.888Z,2023-11-19T03:49:08.863Z,ID,Bekasi,Pangkalan 1
655975194,NONE,5,5,"[{'lat': -6.261319, 'lon': 106.677897}, {'lat': -6.26126, 'lon': 106.677659}, {'lat': -6.261099, 'lon': 106.677275}, {'lat': -6.261012, 'lon': 106.677062}]",,,0.0,99,0,231921145,ROAD_CLOSED_EVENT,Perbaikan Jembatan ~ Akhir Nov,2023-11-07T09:28:04.766Z,2023-11-07T09:25:00.000Z,2023-11-10T16:23:13.283Z,2023-11-19T03:49:11.477Z,ID,Tangerang Selatan,AMD 15-16 Raya
1820780552,NONE,5,5,"[{'lat': -6.361872, 'lon': 106.791477}, {'lat': -6.362225, 'lon': 106.79135}]",,,0.0,41,0,115899183,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:21:22.372Z,2023-11-19T03:20:00.000Z,2023-11-19T03:23:29.634Z,2023-11-19T03:49:09.469Z,ID,Depok,Krukut Raya
1821308122,NONE,3,5,"[{'lat': -6.321737, 'lon': 106.688875}, {'lat': -6.322341, 'lon': 106.689562}, {'lat': -6.322779, 'lon': 106.689992}, {'lat': -6.322992, 'lon': 106.690211}]",,,4.12,203,142,,,,,,2023-11-19T03:47:53.603Z,2023-11-19T03:49:10.580Z,ID,Tangerang Selatan,Wana Kencana
1819094348,NONE,5,5,"[{'lat': -6.096092, 'lon': 106.741753}, {'lat': -6.096006, 'lon': 106.741894}, {'lat': -6.095992, 'lon': 106.741954}, {'lat': -6.096008, 'lon': 106.742005}, {'lat': -6.096031, 'lon': 106.742053}, {'lat': -6.096074, 'lon': 106.742115}, {'lat': -6.096126, 'lon': 106.742143}, {'lat': -6.096182, 'lon': 106.742152}]",,,0.0,58,0,1132657178,ROAD_CLOSED_EVENT,,2023-08-13T10:01:35.911Z,2023-01-13T21:20:00.000Z,2023-11-19T02:20:32.159Z,2023-11-19T03:49:10.146Z,ID,Jakarta Utara,
