jam_id,type,level,severity,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,timestamp_utc,update_datetime_utc,country,city,street
703441182,NONE,3,5,,,8.32,313,98,,,,,,2023-11-26T23:52:55.415Z,2023-11-26T23:59:08.574Z,ID,Tangerang,Haji Maulana Hasanudin
701465806,NONE,2,5,,,12.33,1394,246,,,,,,2023-11-26T23:15:47.478Z,2023-11-26T23:59:08.041Z,ID,Jakarta Barat,Utan Jati
1338044200,NONE,5,5,,,0.0,44,0,1132682898,ROAD_CLOSED_EVENT,Konstruksi,2023-08-13T10:02:08.895Z,2023-02-18T17:44:00.000Z,2023-11-17T13:41:50.861Z,2023-11-26T23:59:08.859Z,ID,Jakarta Pusat,Jalan Museum
703722782,NONE,4,5,,,4.34,463,312,,,,,,2023-11-26T23:57:53.179Z,2023-11-26T23:59:07.732Z,ID,Jakarta Pusat,Percetakan Negara
703437254,NONE,2,5,,,8.62,465,98,,,,,,2023-11-26T23:52:55.044Z,2023-11-26T23:59:08.155Z,ID,Kosambi,Jalan Raya Dadap
548720814,NONE,5,5,,,0.0,476,0,1747074009,ROAD_CLOSED_EVENT,Konstruksi,2023-10-03T04:41:06.227Z,2023-10-03T04:38:00.000Z,2023-11-25T02:55:44.729Z,2023-11-26T23:59:09.060Z,ID,Depok,Arah Pamulang/Serpong/Bandara Soekarno-Hatta
688702784,NONE,5,5,,,0.0,40,0,1309939856,ROAD_CLOSED_EVENT,konstruksi,2023-08-26T11:18:54.025Z,2023-08-26T11:18:00.000Z,2023-11-26T18:54:49.462Z,2023-11-26T23:59:08.688Z,ID,Jakarta Barat,
703718838,NONE,2,5,,,16.17,1120,113,,,,,,2023-11-26T23:57:53.569Z,2023-11-26T23:59:07.979Z,ID,Bekasi,Jalan Kampung Pondok Melati
1820918808,NONE,5,5,,,0.0,16,0,115918640,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:27:38.945Z,2023-11-19T03:20:00.000Z,2023-11-19T03:29:53.376Z,2023-11-26T23:59:08.705Z,ID,Depok,Krukut Raya
701748424,NONE,3,5,,,11.23,989,207,,,,,,2023-11-26T23:21:57.064Z,2023-11-26T23:59:07.729Z,ID,Jakarta Barat,Kembangan Selatan
703700422,NONE,1,5,,,22.53,990,64,,,,,,2023-11-26T23:57:53.430Z,2023-11-26T23:59:07.820Z,ID,Jakarta Utara,Blvd Timur Kelapa Gading
703513942,NONE,4,5,,,3.87,269,216,,,,,,2023-11-26T23:54:08.926Z,2023-11-26T23:59:07.818Z,ID,Jakarta Barat,Kemuning Raya
702989568,NONE,3,5,,,15.02,615,99,,,,,,2023-11-26T23:45:28.599Z,2023-11-26T23:59:07.758Z,ID,Jakarta Selatan,TB Simatupang
703497508,NONE,4,5,,,3.93,236,180,,,,,,2023-11-26T23:54:10.311Z,2023-11-26T23:59:09.177Z,ID,Jakarta Selatan,Warung Silah
1283271796,NONE,5,5,,,0.0,633,0,1823987321,ROAD_CLOSED_EVENT,,2023-10-10T08:26:56.363Z,2023-10-10T08:26:00.000Z,2023-11-17T02:54:00.418Z,2023-11-26T23:59:08.825Z,ID,Jakarta Timur,Akses Tol Jakarta Cikampek
667682600,NONE,5,5,,,0.0,71,0,206090709,NO_SUBTYPE,,2023-11-26T13:24:24.267Z,,2023-11-26T13:26:59.008Z,2023-11-26T23:59:09.881Z,ID,Jakarta Pusat,Kaji
703704308,NONE,2,5,,,10.48,576,104,,,,,,2023-11-26T23:57:53.415Z,2023-11-26T23:59:07.980Z,ID,Jakarta Selatan,Iskandarsyah Raya
702851500,MEDIUM,4,5,,,4.13,835,633,,,,,,2023-11-26T23:42:58.518Z,2023-11-26T23:59:07.934Z,ID,Bekasi,Kranggan Raya
703779280,NONE,2,5,,,11.07,418,73,,,,,,2023-11-26T23:59:08.626Z,2023-11-26T23:59:08.626Z,ID,Jakarta Barat,Haji Lebar
703719862,NONE,4,5,,,4.24,165,114,,,,,,2023-11-26T23:57:53.655Z,2023-11-26T23:59:08.064Z,ID,Jakarta Selatan,Tebet Barat Dalam
702332150,SMALL,3,5,,,7.77,742,261,,,,,,2023-11-26T23:33:04.493Z,2023-11-26T23:59:07.841Z,ID,Tangerang Selatan,Aria Putra
701942156,NONE,3,5,,,14.56,1714,248,,,,,,2023-11-26T23:25:40.182Z,2023-11-26T23:59:07.703Z,ID,Tangerang,Raden Fatah
703780216,NONE,1,5,,,19.05,855,60,,,,,,2023-11-26T23:59:07.871Z,2023-11-26T23:59:07.871Z,ID,Jakarta Barat,Tanjung Duren Raya
703781130,NONE,1,5,,,20.49,923,61,,,,,,2023-11-26T23:59:07.886Z,2023-11-26T23:59:07.886Z,ID,Jakarta Barat,Kebon Jeruk Raya
703718874,NONE,2,5,,,14.58,616,66,,,,,,2023-11-26T23:57:53.932Z,2023-11-26T23:59:08.576Z,ID,Bekasi,Kemang Sari
703065338,NONE,3,5,,,8.68,681,205,,,,,,2023-11-26T23:46:42.387Z,2023-11-26T23:59:07.733Z,ID,Depok,Cinere Raya
703648072,NONE,4,5,,,3.72,168,135,,,,,,2023-11-26T23:56:39.386Z,2023-11-26T23:59:08.484Z,ID,Jakarta Barat,Kebon Jeruk Raya
703219142,NONE,3,5,,,10.63,1045,273,,,,,,2023-11-26T23:49:11.961Z,2023-11-26T23:59:08.723Z,ID,Jakarta Barat,Lingkar Luar Barat
701891962,NONE,3,5,,,12.04,715,139,,,,,,2023-11-26T23:24:27.347Z,2023-11-26T23:59:08.562Z,ID,Jakarta Pusat,Kebon Sirih
703380700,NONE,4,5,,,3.78,157,129,,,,,,2023-11-26T23:51:40.529Z,2023-11-26T23:59:07.860Z,ID,Jakarta Barat,Kresek Raya
701448472,NONE,4,5,,,5.3,223,122,,,,,,2023-11-26T23:15:47.747Z,2023-11-26T23:59:08.272Z,ID,Bekasi,Pondok Gede Raya
700628248,NONE,4,5,Depok,Depok,6.98,808,375,,,,,,2023-11-26T22:59:33.080Z,2023-11-26T23:59:09.093Z,ID,Depok,Tol Cinere-Jagorawi
703085912,NONE,3,5,,,6.69,400,161,,,,,,2023-11-26T23:46:42.852Z,2023-11-26T23:59:08.764Z,ID,Jakarta Pusat,Arief Rachman Hakim
703780264,NONE,2,5,,,14.32,672,100,,,,,,2023-11-26T23:59:08.672Z,2023-11-26T23:59:08.672Z,ID,Jakarta Selatan,Pejaten Barat
548725826,NONE,5,5,,,0.0,8,0,129597914,ROAD_CLOSED_EVENT,Di Tutup,2023-10-28T03:54:57.978Z,2023-10-28T03:51:00.000Z,2023-11-25T02:55:42.926Z,2023-11-26T23:59:09.543Z,ID,Jakarta Utara,
703589688,NONE,2,5,,,20.1,1095,90,,,,,,2023-11-26T23:55:24.126Z,2023-11-26T23:59:07.858Z,ID,Jakarta Selatan,Arteri Permata Hijau
703161684,SMALL,4,5,,,2.57,511,630,,,,,,2023-11-26T23:47:56.801Z,2023-11-26T23:59:07.947Z,ID,Jakarta Barat,Haji Muchtar Raya
