jam_id,type,level,severity,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,timestamp_utc,update_datetime_utc,country,city,street
548710848,NONE,5,5,,,0.0,8,0,1132676659,ROAD_CLOSED_EVENT,Di Tutup,2023-08-13T10:02:01.258Z,2023-07-01T08:44:00.000Z,2023-11-25T02:55:39.415Z,2023-11-26T08:50:17.596Z,ID,Tangerang Selatan,
655793068,NONE,3,5,,,9.36,555,162,,,,,,2023-11-26T08:01:03.466Z,2023-11-26T08:50:15.437Z,ID,Jakarta Selatan,Tanah Kusir
548680926,NONE,5,5,,,0.0,10,0,1766524323,ROAD_CLOSED_EVENT,Konstruksi,2023-10-04T15:58:10.205Z,2023-10-04T15:57:00.000Z,2023-11-25T02:55:33.986Z,2023-11-26T08:50:16.890Z,ID,Gunung Putri,
656779822,NONE,2,5,,,12.86,677,106,,,,,,2023-11-26T08:43:37.439Z,2023-11-26T08:50:15.433Z,ID,Jakarta Barat,Panjang Raya
548692126,NONE,5,5,,,0.0,192,0,1133283003,ROAD_CLOSED_EVENT,Penutupan karena pembangunan MRT,2023-08-13T11:00:47.856Z,2022-12-14T17:00:00.000Z,2023-11-25T02:55:39.168Z,2023-11-26T08:50:16.142Z,ID,Jakarta Pusat,Jalan Museum
656872032,NONE,2,5,,,20.66,927,77,,,,,,2023-11-26T08:47:35.373Z,2023-11-26T08:50:15.464Z,ID,Bekasi,N1 Jalan Raya Bekasi
656026144,NONE,3,5,,,15.65,1364,200,,,,,,2023-11-26T08:11:41.388Z,2023-11-26T08:50:15.211Z,ID,Tangerang Selatan,N6 Ir H Juanda
656939958,NONE,1,5,,,17.01,909,74,,,,,,2023-11-26T08:50:17.579Z,2023-11-26T08:50:17.579Z,ID,Tangerang Selatan,Pasar Jengkol
1843133808,NONE,5,5,,,0.0,131,0,1133306783,ROAD_CLOSED_EVENT,Konstruksi ~ 15 Des '23,2023-08-13T11:01:28.246Z,2023-07-28T18:00:00.000Z,2023-11-06T02:27:22.860Z,2023-11-26T08:50:15.580Z,ID,Jakarta Timur,Pondok Ranggon Raya
655913538,NONE,4,5,,,3.88,242,195,,,,,,2023-11-26T08:07:44.786Z,2023-11-26T08:50:17.502Z,ID,Tangerang Selatan,Aria Putra
