jam_id,type,level,severity,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,timestamp_utc,update_datetime_utc,country,city,street
656996188,NONE,1,5,,,21.79,1376,92,,,,,,2023-11-26T08:52:56.692Z,2023-11-26T09:06:10.858Z,ID,Jakarta Timur,Bina Marga
657323980,NONE,3,5,,,5.17,287,116,,,,,,2023-11-26T09:04:51.714Z,2023-11-26T09:06:10.968Z,ID,Jakarta Timur,Jalan RS Polri Said Sukanto
657160714,NONE,1,5,,,20.58,1098,60,,,,,,2023-11-26T08:58:15.073Z,2023-11-26T09:06:12.425Z,ID,Jakarta Selatan,Bintaro Permai
657369698,NONE,1,5,,,20.21,835,64,,,,,,2023-11-26T09:06:10.043Z,2023-11-26T09:06:10.043Z,ID,Depok,Komjen Pol M Jasin
655558604,NONE,2,5,,,20.17,1478,134,,,,,,2023-11-26T07:51:42.509Z,2023-11-26T09:06:11.296Z,ID,Jakarta Selatan,KH. Guru Amin
655555090,SMALL,2,5,Jakarta Barat,Jakarta Barat,24.23,1449,131,,,,,,2023-11-26T07:50:24.775Z,2023-11-26T09:06:13.108Z,ID,Jakarta Barat,Tol Jakarta-Tangerang
656669246,NONE,3,5,,,11.09,717,174,,,,,,2023-11-26T08:39:37.860Z,2023-11-26T09:06:10.399Z,ID,Jakarta Selatan,Arteri Permata Hijau
657244038,NONE,2,5,,,16.3,1982,212,,,,,,2023-11-26T09:02:15.060Z,2023-11-26T09:06:10.351Z,ID,Jakarta Timur,Lapangan Tembak - Cibubur Raya
657247082,NONE,2,5,,,7.27,243,62,,,,,,2023-11-26T09:02:14.873Z,2023-11-26T09:06:13.181Z,ID,Jakarta Pusat,Kalibaru Timur Dalam
1283271796,NONE,5,5,,,0.0,633,0,1823987321,ROAD_CLOSED_EVENT,,2023-10-10T08:26:56.363Z,2023-10-10T08:26:00.000Z,2023-11-17T02:54:00.418Z,2023-11-26T09:06:13.612Z,ID,Jakarta Timur,Akses Tol Jakarta Cikampek
1820936392,NONE,5,5,,,0.0,43,0,115921158,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:27:39.312Z,2023-11-19T03:20:00.000Z,2023-11-19T03:29:54.583Z,2023-11-26T09:06:13.441Z,ID,Depok,Krukut Raya
657259420,NONE,1,5,,,19.63,903,70,,,,,,2023-11-26T09:03:32.065Z,2023-11-26T09:06:10.902Z,ID,Tangerang Selatan,Jalan Raya Ciputat-Muncul
655742868,NONE,4,5,,,6.07,275,135,,,,,,2023-11-26T07:58:20.646Z,2023-11-26T09:06:10.300Z,ID,Tangerang Selatan,N6 Dewi Sartika
655989338,NONE,4,5,,,3.54,267,194,,,,,,2023-11-26T08:10:21.960Z,2023-11-26T09:06:11.580Z,ID,Jakarta Pusat,Teluk Betung 1
657077022,NONE,1,5,Jakarta Barat,Jakarta Barat,46.34,5043,139,,,,,,2023-11-26T08:55:34.498Z,2023-11-26T09:06:12.269Z,ID,Jakarta Barat,Tol Jakarta-Tangerang
548695130,NONE,5,5,,,0.0,515,0,1823987913,ROAD_CLOSED_EVENT,,2023-10-10T08:26:56.416Z,2023-10-10T08:26:00.000Z,2023-11-25T02:55:44.178Z,2023-11-26T09:06:17.098Z,ID,Jakarta Timur,Akses Stasiun Zona E
657332846,NONE,1,5,,,23.23,1147,62,,,,,,2023-11-26T09:04:52.793Z,2023-11-26T09:06:12.210Z,ID,Jakarta Timur,Mpok Nori
657263614,NONE,3,5,,,7.61,318,118,,,,,,2023-11-26T09:02:12.795Z,2023-11-26T09:06:11.433Z,ID,Jakarta Selatan,Lauser
657286040,NONE,1,5,,,19.25,1460,98,,,,,,2023-11-26T09:03:31.622Z,2023-11-26T09:06:10.544Z,ID,Bekasi,Hankam Raya
657323988,NONE,3,5,,,5.54,227,101,,,,,,2023-11-26T09:04:51.735Z,2023-11-26T09:06:11.507Z,ID,Jakarta Utara,N1 Yos Sudarso
90285434,NONE,5,5,,,0.0,40,0,1309939856,ROAD_CLOSED_EVENT,konstruksi,2023-08-26T11:18:54.025Z,2023-08-26T11:18:00.000Z,2023-11-24T02:48:11.697Z,2023-11-26T09:06:11.297Z,ID,Jakarta Barat,
656983850,NONE,2,5,,,17.97,2770,285,,,,,,2023-11-26T08:51:36.534Z,2023-11-26T09:06:10.460Z,ID,Bekasi,Jatiwaringin Raya
657300462,NONE,2,5,,,14.39,533,61,,,,,,2023-11-26T09:04:51.037Z,2023-11-26T09:06:10.518Z,ID,Jakarta Utara,Bangun Cipta Sarana
656925688,NONE,2,5,,,19.49,1219,120,,,,,,2023-11-26T08:48:55.375Z,2023-11-26T09:06:11.352Z,ID,Jakarta Pusat,Salemba Raya
548730962,NONE,5,5,,,0.0,21,0,116617329,ROAD_CLOSED_EVENT,Di Tutup,2023-10-27T00:54:28.428Z,2023-10-27T00:50:00.000Z,2023-11-25T02:55:50.615Z,2023-11-26T09:06:13.107Z,ID,Depok,
653505268,NONE,4,5,,,8.22,1337,490,,,,,,2023-11-26T06:13:42.464Z,2023-11-26T09:06:10.609Z,ID,Jakarta Pusat,Gatot Subroto
619055532,NONE,5,5,,,0.0,99,0,231921929,ROAD_CLOSED_EVENT,Perbaikan Jembatan ~ Akhir Nov,2023-11-07T09:28:04.636Z,2023-11-07T09:25:00.000Z,2023-11-12T20:42:34.644Z,2023-11-26T09:06:12.486Z,ID,Tangerang Selatan,AMD 15-16 Raya
657364762,NONE,3,5,,,10.24,711,182,,,,,,2023-11-26T09:06:11.962Z,2023-11-26T09:06:11.962Z,ID,Jakarta Timur,Basuki Rachmat
657049556,NONE,3,5,,,11.73,588,115,,,,,,2023-11-26T08:55:34.498Z,2023-11-26T09:06:10.062Z,ID,Jakarta Timur,Penggilingan
655775740,NONE,4,5,,,1.53,58,122,,,,,,2023-11-26T07:59:43.817Z,2023-11-26T09:06:13.003Z,ID,Jakarta Barat,Pintu Kecil
1843133808,NONE,5,5,,,0.0,131,0,1133306783,ROAD_CLOSED_EVENT,Konstruksi ~ 15 Des '23,2023-08-13T11:01:28.246Z,2023-07-28T18:00:00.000Z,2023-11-06T02:27:22.860Z,2023-11-26T09:06:10.827Z,ID,Jakarta Timur,Pondok Ranggon Raya
657075002,NONE,3,5,,,5.84,252,109,,,,,,2023-11-26T08:55:38.003Z,2023-11-26T09:06:17.747Z,ID,Jakarta Pusat,Cempaka Raya
657320570,NONE,1,5,,,25.98,1224,63,,,,,,2023-11-26T09:06:10.291Z,2023-11-26T09:06:10.291Z,ID,Jakarta Timur,Jatiwaringin Raya
657266184,NONE,1,5,,,23.06,1660,99,,,,,,2023-11-26T09:03:31.434Z,2023-11-26T09:06:10.275Z,ID,Tangerang,KH Hasyim Ashari
657022784,NONE,3,5,,,8.96,776,225,,,,,,2023-11-26T08:52:55.026Z,2023-11-26T09:06:10.499Z,ID,Jakarta Selatan,Ciledug Raya
657019820,NONE,2,5,,,21.09,756,62,,,,,,2023-11-26T08:52:55.453Z,2023-11-26T09:06:10.553Z,ID,Jakarta Timur,Laksamana Malahayati
656925558,NONE,4,5,,,3.72,374,338,,,,,,2023-11-26T08:50:15.168Z,2023-11-26T09:06:10.324Z,ID,Tangerang Selatan,N6 Flyover Ciputat-Gaplek
656684800,NONE,2,5,,,13.94,562,73,,,,,,2023-11-26T08:39:39.936Z,2023-11-26T09:06:11.029Z,ID,Tangerang Selatan,Ki Hajar Dewantara
656530230,SMALL,3,5,,,10.83,910,181,,,,,,2023-11-26T08:34:19.086Z,2023-11-26T09:06:10.325Z,ID,Jakarta Selatan,Kemang Raya
657242038,NONE,1,5,,,21.05,2797,177,,,,,,2023-11-26T09:02:12.414Z,2023-11-26T09:06:10.644Z,ID,Tangerang,Raden Saleh
648796032,NONE,2,5,,,21.36,878,87,,,,,,2023-11-26T03:10:30.074Z,2023-11-26T09:06:11.819Z,ID,Jakarta Pusat,MH Thamrin
1820918808,NONE,5,5,,,0.0,16,0,115918640,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:27:38.945Z,2023-11-19T03:20:00.000Z,2023-11-19T03:29:53.376Z,2023-11-26T09:06:11.917Z,ID,Depok,Krukut Raya
167700774,NONE,5,5,,,0.0,16,0,1132640055,ROAD_CLOSED_EVENT,Konstruksi ~ 15 Des '23,2023-08-13T10:01:12.346Z,2023-07-28T18:00:00.000Z,2023-11-07T15:48:35.927Z,2023-11-26T09:06:12.152Z,ID,Jakarta Timur,Pondok Ranggon Raya
656498518,NONE,2,5,,,19.09,1616,143,,,,,,2023-11-26T08:33:01.810Z,2023-11-26T09:06:10.369Z,ID,Jakarta Selatan,Asia Afrika
657327956,NONE,2,5,,,16.78,820,84,,,,,,2023-11-26T09:04:51.071Z,2023-11-26T09:06:10.580Z,ID,Jakarta Barat,Joglo Raya
657257438,NONE,1,5,,,20.3,1371,91,,,,,,2023-11-26T09:03:31.517Z,2023-11-26T09:06:10.474Z,ID,Jakarta Barat,Kapuk Raya
548663534,NONE,5,5,,,0.0,7,0,129594135,ROAD_CLOSED_EVENT,Di Tutup,2023-10-28T03:53:43.609Z,2023-10-28T03:51:00.000Z,2023-11-25T02:55:43.579Z,2023-11-26T09:06:13.403Z,ID,Jakarta Utara,
657188842,NONE,2,5,,,14.46,882,107,,,,,,2023-11-26T08:59:34.381Z,2023-11-26T09:06:10.818Z,ID,Jakarta Selatan,Haji Nawi Raya
657089500,NONE,2,5,,,13.09,517,77,,,,,,2023-11-26T08:56:55.113Z,2023-11-26T09:06:11.654Z,ID,Jakarta Pusat,Tanah Abang 2
657172070,NONE,3,5,,,14.26,719,121,,,,,,2023-11-26T08:59:33.190Z,2023-11-26T09:06:10.802Z,ID,Jakarta Timur,Kolonel Soegiono
657325038,NONE,2,5,,,13.62,491,74,,,,,,2023-11-26T09:04:52.182Z,2023-11-26T09:06:11.488Z,ID,Jakarta Timur,Lapangan Tembak - Cibubur Raya
1338044200,NONE,5,5,,,0.0,44,0,1132682898,ROAD_CLOSED_EVENT,Konstruksi,2023-08-13T10:02:08.895Z,2023-02-18T17:44:00.000Z,2023-11-17T13:41:50.861Z,2023-11-26T09:06:13.211Z,ID,Jakarta Pusat,Jalan Museum
655035356,SMALL,3,5,,,8.78,930,294,,,,,,2023-11-26T07:27:36.847Z,2023-11-26T09:06:10.866Z,ID,Jakarta Utara,Pluit Karang Raya
548720814,NONE,5,5,,,0.0,476,0,1747074009,ROAD_CLOSED_EVENT,Konstruksi,2023-10-03T04:41:06.227Z,2023-10-03T04:38:00.000Z,2023-11-25T02:55:44.729Z,2023-11-26T09:06:12.830Z,ID,Depok,Arah Pamulang/Serpong/Bandara Soekarno-Hatta
657168292,NONE,2,5,,,16.77,1015,93,,,,,,2023-11-26T08:59:34.153Z,2023-11-26T09:06:10.667Z,ID,Jakarta Timur,Lapangan Tembak - Cibubur Raya
657219548,NONE,4,5,,,4.78,191,120,,,,,,2023-11-26T09:02:11.963Z,2023-11-26T09:06:10.612Z,ID,Depok,Tanah Baru
657301432,NONE,2,5,,,14.98,643,70,,,,,,2023-11-26T09:04:53.719Z,2023-11-26T09:06:13.107Z,ID,Jakarta Barat,Rawa Belong
